time,series,value,country_code,projected,scenario
2025-04-07,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-07,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-07,Rest of World,9.058827550767663,row,0,tracker_actual_2026-07-01
2025-04-07,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-08,Canada,4.195297130993346,ca,0,tracker_actual_2026-07-01
2025-04-08,China,56.061123331110274,chn,0,tracker_actual_2026-07-01
2025-04-08,EU,9.391999359798271,eu,0,tracker_actual_2026-07-01
2025-04-08,Free-trade partners,9.454627163729311,fta,0,tracker_actual_2026-07-01
2025-04-08,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-08,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-08,Rest of World,9.058827550767663,row,0,tracker_actual_2026-07-01
2025-04-08,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-09,Canada,4.195297130993346,ca,0,tracker_actual_2026-07-01
2025-04-09,China,89.9426028101968,chn,0,tracker_actual_2026-07-01
2025-04-09,EU,9.391999359798271,eu,0,tracker_actual_2026-07-01
2025-04-09,Free-trade partners,9.454627163729311,fta,0,tracker_actual_2026-07-01
2025-04-09,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-09,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-09,Rest of World,9.243541310260852,row,0,tracker_actual_2026-07-01
2025-04-09,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-10,Canada,4.195297130993346,ca,0,tracker_actual_2026-07-01
2025-04-10,China,117.72541598304771,chn,0,tracker_actual_2026-07-01
2025-04-10,EU,9.391999359798271,eu,0,tracker_actual_2026-07-01
2025-04-10,Free-trade partners,9.454627163729311,fta,0,tracker_actual_2026-07-01
2025-04-10,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-10,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-10,Rest of World,9.38150469060755,row,0,tracker_actual_2026-07-01
2025-04-10,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-11,Canada,4.195297130993346,ca,0,tracker_actual_2026-07-01
2025-04-11,China,117.72541598304771,chn,0,tracker_actual_2026-07-01
2025-04-11,EU,9.391999359798271,eu,0,tracker_actual_2026-07-01
2025-04-11,Free-trade partners,9.454627163729311,fta,0,tracker_actual_2026-07-01
2025-04-11,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-11,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-11,Rest of World,9.38150469060755,row,0,tracker_actual_2026-07-01
2025-04-11,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-12,Canada,4.195297130993346,ca,0,tracker_actual_2026-07-01
2025-04-12,China,117.72541598304771,chn,0,tracker_actual_2026-07-01
2025-04-12,EU,9.391999359798271,eu,0,tracker_actual_2026-07-01
2025-04-12,Free-trade partners,9.454627163729311,fta,0,tracker_actual_2026-07-01
2025-04-12,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-12,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-12,Rest of World,9.38150469060755,row,0,tracker_actual_2026-07-01
2025-04-12,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-13,Canada,4.195297130993346,ca,0,tracker_actual_2026-07-01
2025-04-13,China,117.72541598304771,chn,0,tracker_actual_2026-07-01
2025-04-13,EU,9.391999359798271,eu,0,tracker_actual_2026-07-01
2025-04-13,Free-trade partners,9.454627163729311,fta,0,tracker_actual_2026-07-01
2025-04-13,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-13,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-13,Rest of World,9.38150469060755,row,0,tracker_actual_2026-07-01
2025-04-13,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-14,Canada,4.195297130993346,ca,0,tracker_actual_2026-07-01
2025-04-14,China,117.72541598304771,chn,0,tracker_actual_2026-07-01
2025-04-14,EU,9.391999359798271,eu,0,tracker_actual_2026-07-01
2025-04-14,Free-trade partners,9.454627163729311,fta,0,tracker_actual_2026-07-01
2025-04-14,Japan,14.518644250258331,jp,0,tracker_actual_2026-07-01
2025-04-14,Mexico,5.699633452425716,mx,0,tracker_actual_2026-07-01
2025-04-14,Rest of World,9.38150469060755,row,0,tracker_actual_2026-07-01
2025-04-14,UK,10.964568349212481,uk,0,tracker_actual_2026-07-01
2025-04-15,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-15,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-15,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-15,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-15,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-15,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-15,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-15,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-16,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-16,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-16,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-16,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-16,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-16,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-16,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-16,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-17,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-17,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-17,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-17,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-17,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-17,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-17,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-17,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-18,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-18,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-18,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-18,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-18,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-18,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-18,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-18,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-19,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-19,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-19,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-19,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-19,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-19,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-19,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-19,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-20,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-20,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-20,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-20,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-20,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-20,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-20,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-20,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-21,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-21,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-21,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-21,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-21,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-21,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-21,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-21,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-22,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-22,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-22,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-22,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-22,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-22,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-22,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-22,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-23,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-23,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-23,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-23,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-23,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-23,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-23,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-23,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-24,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-24,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-24,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-24,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-24,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-24,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-24,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-24,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-25,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-25,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-25,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-25,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-25,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-25,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-25,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-25,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-26,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-26,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-26,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-26,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-26,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-26,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-26,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-26,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-27,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-27,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-27,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-27,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-27,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-27,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-27,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-27,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-28,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-28,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-28,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-28,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-28,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-28,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-28,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-28,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-29,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-29,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-29,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-29,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-29,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-29,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-29,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-29,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-04-30,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-04-30,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-04-30,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-04-30,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-04-30,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-04-30,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-04-30,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-04-30,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-05-01,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-05-01,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-05-01,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-05-01,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-05-01,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-05-01,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-05-01,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-05-01,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-05-02,Canada,4.193204001882272,ca,0,tracker_actual_2026-07-01
2025-05-02,China,117.72015538508265,chn,0,tracker_actual_2026-07-01
2025-05-02,EU,9.382993030351889,eu,0,tracker_actual_2026-07-01
2025-05-02,Free-trade partners,9.454206616393588,fta,0,tracker_actual_2026-07-01
2025-05-02,Japan,14.46629883433829,jp,0,tracker_actual_2026-07-01
2025-05-02,Mexico,5.690941754330688,mx,0,tracker_actual_2026-07-01
2025-05-02,Rest of World,9.376409627976907,row,0,tracker_actual_2026-07-01
2025-05-02,UK,10.960867312686121,uk,0,tracker_actual_2026-07-01
2025-05-03,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-03,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-03,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-03,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-03,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-03,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-03,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-03,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-04,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-04,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-04,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-04,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-04,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-04,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-04,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-04,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-05,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-05,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-05,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-05,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-05,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-05,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-05,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-05,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-06,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-06,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-06,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-06,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-06,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-06,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-06,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-06,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-07,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-07,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-07,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-07,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-07,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-07,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-07,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-07,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-08,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-08,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-08,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-08,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-08,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-08,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-08,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-08,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-09,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-09,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-09,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-09,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-09,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-09,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-09,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-09,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-10,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-10,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-10,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-10,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-10,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-10,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-10,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-10,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-11,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-11,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-11,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-11,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-11,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-11,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-11,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-11,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-12,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-12,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-12,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-12,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-12,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-12,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-12,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-12,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-13,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-13,China,110.35004080126647,chn,0,tracker_actual_2026-07-01
2025-05-13,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-13,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-13,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-13,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-13,Rest of World,9.84379623320285,row,0,tracker_actual_2026-07-01
2025-05-13,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-14,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-14,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-14,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-14,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-14,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-14,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-14,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-14,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-15,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-15,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-15,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-15,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-15,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-15,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-15,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-15,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-16,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-16,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-16,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-16,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-16,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-16,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-16,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-16,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-17,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-17,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-17,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-17,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-17,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-17,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-17,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-17,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-18,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-18,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-18,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-18,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-18,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-18,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-18,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-18,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-19,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-19,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-19,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-19,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-19,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-19,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-19,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-19,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-20,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-20,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-20,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-20,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-20,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-20,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-20,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-20,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-21,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-21,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-21,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-21,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-21,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-21,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-21,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-21,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-22,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
2025-05-22,China,40.81034092851478,chn,0,tracker_actual_2026-07-01
2025-05-22,EU,9.86094684432976,eu,0,tracker_actual_2026-07-01
2025-05-22,Free-trade partners,10.275209635862783,fta,0,tracker_actual_2026-07-01
2025-05-22,Japan,15.930445269771248,jp,0,tracker_actual_2026-07-01
2025-05-22,Mexico,5.651596462937382,mx,0,tracker_actual_2026-07-01
2025-05-22,Rest of World,9.421141446681647,row,0,tracker_actual_2026-07-01
2025-05-22,UK,11.270469123929752,uk,0,tracker_actual_2026-07-01
2025-05-23,Canada,4.1796821470910555,ca,0,tracker_actual_2026-07-01
